# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.999353499471828055e-01,6.962803141258775419e-01,3.316838686515369283e-01,1.052640526737090992e-01,2.640000000000002345e-01,2.900000000000080291e-02,6.997064659278967591e-01,3.287917270973467754e-01,1.085350390914984198e-01,2.640000000000002345e-01,2.900000000000080291e-02
9.999290689997715198e-01,6.846286026111609857e-01,3.033296503992919946e-01,9.955525828631935081e-02,2.370000000000000995e-01,2.400000000000002132e-02,6.866862614110899043e-01,3.032196716545247361e-01,1.019582750807394023e-01,2.380000000000004334e-01,2.700000000000013500e-02
9.999293304356953183e-01,6.933631636654993269e-01,2.530488960604957427e-01,1.020345164417985895e-01,2.500000000000000000e-01,2.799999999999958078e-02,6.957259235526560559e-01,2.512578156818672248e-01,1.050856255858035049e-01,2.500000000000000000e-01,2.899999999999991473e-02
9.979532683434535478e-01,4.308393984112288133e-01,2.226893224243083058e-01,5.133401382110544531e-02,2.599999999999997868e-01,5.499999999999971578e-02,4.345560035804642562e-01,2.463985016367219172e-01,6.902412946798432147e-02,2.599999999999997868e-01,5.399999999999938183e-02
9.962289907150470025e-01,3.544788187298315574e-01,2.833488375526752590e-01,4.024940325196169760e-02,2.460000000000004405e-01,4.900000000000037659e-02,3.515081450611212133e-01,3.310081325157898102e-01,6.029001003480113224e-02,2.460000000000004405e-01,4.800000000000004263e-02
9.945115298408644389e-01,2.875164860371154929e-01,3.184665586984794516e-01,2.719200544590140781e-02,2.479999999999993321e-01,4.499999999999992895e-02,2.823322276683630228e-01,3.900919755001995282e-01,4.606847408298576224e-02,2.469999999999998863e-01,4.499999999999992895e-02
9.984107128814074805e-01,3.571789237256687843e-01,4.205195077865732656e-01,5.002844833396884183e-02,2.179999999999999716e-01,4.800000000000004263e-02,3.558505091655484454e-01,4.600652880644364728e-01,6.586493719211007625e-02,2.169999999999996376e-01,4.699999999999970868e-02
9.983536914543800211e-01,4.008677149118792804e-01,4.202886445742416988e-01,5.888143178655915605e-02,3.119999999999993889e-01,4.599999999999937472e-02,4.003916933662283739e-01,4.043902902089434037e-01,7.850118737112141143e-02,3.119999999999993889e-01,4.499999999999992895e-02
9.996965276805251932e-01,6.979550685507833752e-01,1.478883004867778128e-01,6.915326588398749974e-02,2.550000000000007816e-01,3.600000000000047606e-02,7.035333279491982061e-01,1.462694249461660989e-01,8.316952108960884438e-02,2.540000000000004476e-01,3.500000000000014211e-02
9.996754465126203026e-01,5.645313660253965526e-01,7.550628122465913306e-02,6.477860142667120347e-02,2.430000000000003268e-01,4.499999999999992895e-02,5.685160382597426176e-01,8.317288626500327076e-02,7.673769890192894128e-02,2.430000000000003268e-01,4.600000000000026290e-02
