# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.881374652236581957e-01,5.516930829412015624e-01,2.166488444233161947e-01,7.879047187233982619e-02,2.980000000000000426e-01,5.400000000000027001e-02,5.609537009370305638e-01,1.953004579936032103e-01,1.484500498344805963e-01,2.990000000000003766e-01,4.100000000000036948e-02
9.826898587287485887e-01,4.291286619148439452e-01,6.593348402745223547e-02,9.230414403807928048e-02,2.629999999999999005e-01,5.999999999999960920e-02,4.312687195759645209e-01,9.886505518111339541e-02,1.640093214610231220e-01,2.620000000000004547e-01,4.999999999999982236e-02
9.835299309486311703e-01,4.141205695034421153e-01,1.741681819550939814e-01,8.694715007751077640e-02,2.140000000000004121e-01,5.200000000000049027e-02,4.117236876579458138e-01,2.221357364333444440e-01,1.485261482298683988e-01,2.140000000000004121e-01,4.400000000000048317e-02
9.787950203788915449e-01,3.854756395134895097e-01,1.372434808905443893e-01,1.156208796576587011e-01,2.460000000000004405e-01,5.799999999999982947e-02,3.874196970398258166e-01,1.957205214720754982e-01,2.086625264870053675e-01,2.430000000000003268e-01,4.999999999999982236e-02
9.641770188209518588e-01,3.192024140572702895e-01,3.410876909687622360e-01,9.477091273308690944e-02,1.979999999999995097e-01,5.899999999999927525e-02,3.033462178480761384e-01,4.238385673769503037e-01,1.844177163560204447e-01,1.969999999999991758e-01,5.699999999999949551e-02
9.833448678645658747e-01,4.044659394391507123e-01,2.308906250079654499e-01,7.298900144371543719e-02,2.110000000000002984e-01,5.400000000000027001e-02,4.034359299033208335e-01,2.884683433335905045e-01,1.320870274076021700e-01,2.110000000000002984e-01,4.399999999999959499e-02
9.724934045705366792e-01,3.454879218567172838e-01,2.610343941968985004e-01,1.336186792009929347e-01,2.530000000000001137e-01,6.500000000000039080e-02,3.431266414220262573e-01,3.583633128684078906e-01,2.423083863056872400e-01,2.519999999999997797e-01,5.799999999999982947e-02
9.745011314029573546e-01,3.420412634563706478e-01,3.251619718587197561e-01,6.455523895123611855e-02,2.009999999999996234e-01,5.499999999999971578e-02,3.315023587957379170e-01,4.459596910797917757e-01,1.301210780196574157e-01,2.019999999999999574e-01,4.299999999999926104e-02
9.671047287942227122e-01,3.548001967055717798e-01,2.013575866485445842e-01,1.016498930206192614e-01,2.350000000000003197e-01,5.799999999999982947e-02,3.473577769506155932e-01,2.773378816936334368e-01,1.947374800280804730e-01,2.339999999999999858e-01,5.299999999999993605e-02
9.743635736837490402e-01,3.716926301876685712e-01,2.392794878115856450e-01,9.497626429919157898e-02,2.400000000000002132e-01,6.200000000000027711e-02,3.652732683527754598e-01,3.137696104832384814e-01,1.735629026176319645e-01,2.400000000000002132e-01,5.299999999999993605e-02
9.831787264077489485e-01,4.870960782746334150e-01,9.594609531029620053e-02,5.608658751907410339e-02,2.309999999999998721e-01,5.200000000000049027e-02,4.858854384306448004e-01,1.242210066571323712e-01,1.067074070602613001e-01,2.309999999999998721e-01,4.300000000000014921e-02
9.824825348214081266e-01,4.038558840471591638e-01,2.204949202477645420e-01,6.446766381882849950e-02,2.190000000000003055e-01,5.500000000000060396e-02,3.972160932412522882e-01,2.796497724697879494e-01,1.168672508594925941e-01,2.179999999999999716e-01,4.400000000000048317e-02
9.753014069215805160e-01,3.628098879181873571e-01,1.783926744104637474e-01,1.185452681960807580e-01,2.540000000000004476e-01,6.500000000000039080e-02,3.653653351742203736e-01,2.591108559928886890e-01,2.152161263642906885e-01,2.530000000000001137e-01,5.400000000000027001e-02
9.769386566224735891e-01,3.697202076283904182e-01,2.937328074496616259e-01,1.267902452136134006e-01,2.309999999999998721e-01,6.400000000000005684e-02,3.650966091442395811e-01,3.783393798357877480e-01,2.147116126663896618e-01,2.309999999999998721e-01,5.799999999999982947e-02
9.761258355811334164e-01,3.787444613515292269e-01,2.547249063444419481e-01,7.150717900513268999e-02,2.200000000000006395e-01,5.500000000000060396e-02,3.693092085840923300e-01,3.404747571042111010e-01,1.377361302654535602e-01,2.190000000000003055e-01,4.600000000000026290e-02
9.792143374822412927e-01,3.975269171679646774e-01,1.481855736510504784e-01,7.764208594048532808e-02,2.630000000000007887e-01,6.200000000000027711e-02,3.929468026450997353e-01,2.038736578972220048e-01,1.475426193474825842e-01,2.620000000000004547e-01,5.000000000000071054e-02
9.780899798837456860e-01,4.032265940062672027e-01,1.840411298353639424e-01,9.968799807514447386e-02,2.430000000000003268e-01,6.099999999999994316e-02,4.020051361593460770e-01,2.498771333794191640e-01,1.754115246683632112e-01,2.419999999999999929e-01,5.100000000000015632e-02
9.749220644754698073e-01,3.471052446087932175e-01,3.276336150456650165e-01,1.099593079193590811e-01,2.190000000000003055e-01,6.200000000000027711e-02,3.421839228498018137e-01,4.177057848131201512e-01,2.015919560964159751e-01,2.190000000000003055e-01,5.400000000000027001e-02
9.802034098973908538e-01,4.006443708866608278e-01,1.249713148131107038e-01,8.509725197584000478e-02,2.240000000000001990e-01,5.299999999999993605e-02,3.995845551861078038e-01,1.714747286575594720e-01,1.620003406097462739e-01,2.229999999999998650e-01,4.399999999999959499e-02
9.724936663148067151e-01,3.512933592485387169e-01,3.029420907174825150e-01,8.319608226308808363e-02,2.220000000000004192e-01,5.900000000000016342e-02,3.412266832170189890e-01,3.856201065037558329e-01,1.586022602945089677e-01,2.220000000000004192e-01,5.000000000000071054e-02
9.632881603700235162e-01,2.976223548551056308e-01,3.580042011593865259e-01,8.502844088816632895e-02,2.119999999999997442e-01,5.699999999999949551e-02,2.819768721215994978e-01,5.128173296572317019e-01,1.816312194837363669e-01,2.119999999999997442e-01,4.599999999999937472e-02
9.845510096195808636e-01,4.647993472126643044e-01,6.172937988714106289e-02,6.779516568864521475e-02,2.389999999999998792e-01,5.299999999999993605e-02,4.695085586720906257e-01,8.757450271484622240e-02,1.277023406227257019e-01,2.380000000000004334e-01,4.300000000000014921e-02
9.800971538202196687e-01,3.490817852095300378e-01,2.305482604249154410e-01,1.118394264946111216e-01,2.350000000000003197e-01,6.000000000000049738e-02,3.484145316682900062e-01,3.106598931638260841e-01,1.933693236559816953e-01,2.339999999999999858e-01,4.900000000000037659e-02
