# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.993546996813450489e-01,5.159926582263111294e-01,5.472602740178329483e-01,1.505896730399377825e-01,2.290000000000000924e-01,7.899999999999973710e-02,5.164154348666686323e-01,5.467632820142855898e-01,1.586945909221589290e-01,2.290000000000000924e-01,7.800000000000029132e-02
9.996430353036213079e-01,5.563760770205662398e-01,5.989497014184691492e-01,1.365931525674446978e-01,2.320000000000002061e-01,7.200000000000006395e-02,5.565973503381823617e-01,5.966308903561327037e-01,1.421280650074132068e-01,2.329999999999996518e-01,7.000000000000028422e-02
9.994311480662819713e-01,5.169825413910277279e-01,5.787002584180870324e-01,1.260804376506498847e-01,2.330000000000005400e-01,7.699999999999995737e-02,5.173368575629694321e-01,5.785823417298937565e-01,1.323753760062139628e-01,2.330000000000005400e-01,7.500000000000017764e-02
9.992462045850043495e-01,5.465216089798334842e-01,4.427992663792182371e-01,1.049639712433660110e-01,2.199999999999997513e-01,7.499999999999928946e-02,5.477271419369419414e-01,4.429648994809289864e-01,1.104257345971183107e-01,2.210000000000000853e-01,7.399999999999984368e-02
9.996635659577833843e-01,6.185239179904361562e-01,3.936360369056723374e-01,1.274916617148999787e-01,2.469999999999998863e-01,6.700000000000017053e-02,6.227001419708874108e-01,3.856575067447156613e-01,1.287896404661153238e-01,2.480000000000002203e-01,6.700000000000017053e-02
9.995833913253578951e-01,5.459881431688110576e-01,6.062467791398320482e-01,1.477245690623195939e-01,2.440000000000006608e-01,8.100000000000040501e-02,5.474802420911023537e-01,6.023379467213294536e-01,1.528769071766072907e-01,2.440000000000006608e-01,7.800000000000029132e-02
9.993222865035045199e-01,5.454852199954097758e-01,4.688100307647314335e-01,1.189775422348930273e-01,2.490000000000005542e-01,8.000000000000007105e-02,5.468733124965715620e-01,4.684957651624282460e-01,1.219156070110923029e-01,2.490000000000005542e-01,7.900000000000062528e-02
9.995902857236189654e-01,5.867968614567551366e-01,4.748088946010883271e-01,1.284837181748075263e-01,2.299999999999995381e-01,7.299999999999950973e-02,5.893065369136674114e-01,4.691268058615309933e-01,1.318473095864659550e-01,2.289999999999992042e-01,6.899999999999995026e-02
9.993963815079979218e-01,5.189057583179164101e-01,5.977186489941895831e-01,1.711559957331049708e-01,2.610000000000001208e-01,8.700000000000063238e-02,5.195956096166559623e-01,5.968524900402777389e-01,1.794392937093763629e-01,2.610000000000001208e-01,8.400000000000051870e-02
9.994002263126972041e-01,5.695988247260450610e-01,4.405531047042535731e-01,9.772244324131910964e-02,2.430000000000003268e-01,7.800000000000029132e-02,5.704874437868141523e-01,4.422512447158374882e-01,1.012554518584277419e-01,2.430000000000003268e-01,7.699999999999995737e-02
9.997325485696366698e-01,6.200662853987882750e-01,4.101255817642359136e-01,1.542500810638978148e-01,2.759999999999998010e-01,7.599999999999962341e-02,6.234908746292232573e-01,4.047095581526248820e-01,1.575580743221299818e-01,2.770000000000001350e-01,7.299999999999950973e-02
9.995716148602219464e-01,5.405724156922324664e-01,5.949653436701105580e-01,1.312071724102677195e-01,2.469999999999998863e-01,7.899999999999973710e-02,5.413950074165785331e-01,5.930345111553813053e-01,1.362123929217008145e-01,2.469999999999998863e-01,7.300000000000039790e-02
9.997599716331350139e-01,5.596984002695362115e-01,5.796358346605475775e-01,1.281078964828726852e-01,2.459999999999995524e-01,6.799999999999961631e-02,5.615797252981648002e-01,5.755592292634759133e-01,1.321749353150600270e-01,2.459999999999995524e-01,6.699999999999928235e-02
9.997374265304945773e-01,6.163174387384156017e-01,4.681771485172099845e-01,8.191684700348371428e-02,2.139999999999995239e-01,6.099999999999994316e-02,6.170679215859532496e-01,4.645782178342057200e-01,8.545735216092135988e-02,2.139999999999995239e-01,5.900000000000016342e-02
9.996948067640798463e-01,5.545518862768938906e-01,6.287156497804385902e-01,1.194299970265690486e-01,2.149999999999998579e-01,6.299999999999972289e-02,5.564677763054068915e-01,6.233426942640172275e-01,1.232836756741162443e-01,2.149999999999998579e-01,6.299999999999972289e-02
9.997598644404728230e-01,6.600348521625770681e-01,3.672526151275818385e-01,7.013775609731041916e-02,2.439999999999997726e-01,7.300000000000039790e-02,6.613848188669664285e-01,3.638267644223073249e-01,7.224069955253767383e-02,2.439999999999997726e-01,6.599999999999983658e-02
9.996659664481361007e-01,5.914539752666349015e-01,5.076913014932551427e-01,9.708716470497461004e-02,2.139999999999995239e-01,6.499999999999950262e-02,5.931014063341555342e-01,5.035854804568691279e-01,1.011713383217640594e-01,2.130000000000000782e-01,5.999999999999960920e-02
9.998273991332616850e-01,6.569504177193047356e-01,3.819329249239190038e-01,7.764738459641613855e-02,2.390000000000007674e-01,6.100000000000083134e-02,6.579081994895505936e-01,3.790561543490701957e-01,8.064628239523836950e-02,2.390000000000007674e-01,6.000000000000049738e-02
9.998010447579038784e-01,6.200951210638359079e-01,4.260421653539471776e-01,1.187374164888551353e-01,2.200000000000006395e-01,5.800000000000071765e-02,6.225143424267379766e-01,4.203954451464949060e-01,1.208001163618355467e-01,2.190000000000003055e-01,5.600000000000004974e-02
9.997206580934592246e-01,6.380703778921436031e-01,3.963791302027671604e-01,7.771849425213608886e-02,2.270000000000003126e-01,6.599999999999983658e-02,6.390607199370530456e-01,3.946758430756688307e-01,8.115861239888709500e-02,2.279999999999997584e-01,6.400000000000005684e-02
9.997805465556870441e-01,6.641574421944848039e-01,3.655995982359638297e-01,7.372155301284975815e-02,2.610000000000001208e-01,7.200000000000006395e-02,6.648996963679135730e-01,3.626796303095659590e-01,7.635446783515770219e-02,2.619999999999995666e-01,7.000000000000028422e-02
9.997839065378140155e-01,5.992437211822528864e-01,4.529250869369502719e-01,1.016033311140252249e-01,2.189999999999994174e-01,5.999999999999960920e-02,6.030188550828107230e-01,4.467276542262798578e-01,1.025136903803939709e-01,2.199999999999997513e-01,5.899999999999927525e-02
9.998001343956085529e-01,6.271386932538810521e-01,4.082757863163343770e-01,1.165489783397197637e-01,2.519999999999997797e-01,6.299999999999972289e-02,6.297074990591267074e-01,4.032615584035104672e-01,1.189285198015200412e-01,2.519999999999997797e-01,6.500000000000039080e-02
9.997226579410248837e-01,6.095956439754374179e-01,4.351749110182279168e-01,9.826679855385378470e-02,2.259999999999999787e-01,6.400000000000005684e-02,6.125531476738416137e-01,4.301501100475611516e-01,1.004142208175708845e-01,2.250000000000005329e-01,6.100000000000083134e-02
9.997203820656312967e-01,6.367316583118675100e-01,3.850513906946081977e-01,7.344731895223904905e-02,2.380000000000004334e-01,7.500000000000017764e-02,6.379809608409039434e-01,3.810991220877761321e-01,7.531586657522083839e-02,2.380000000000004334e-01,7.200000000000006395e-02
9.998565743133817074e-01,6.878356915073103872e-01,3.124903142515637056e-01,7.145248594222317062e-02,2.569999999999996732e-01,6.700000000000017053e-02,6.905116005022743364e-01,3.077069409690407209e-01,7.260059240546953840e-02,2.560000000000002274e-01,6.499999999999950262e-02
9.997926387380503543e-01,6.554204724464416376e-01,3.658973663910147223e-01,7.854890310192129410e-02,2.589999999999994529e-01,6.700000000000017053e-02,6.570229417520312420e-01,3.626454068066285452e-01,8.134103185863424124e-02,2.599999999999997868e-01,6.700000000000017053e-02
9.997707531774625567e-01,6.257651465776542521e-01,4.431563054739139362e-01,1.003377104626537869e-01,2.359999999999997655e-01,6.400000000000005684e-02,6.283525131960852050e-01,4.371019419853784393e-01,1.030041502831618161e-01,2.370000000000000995e-01,6.300000000000061107e-02
9.997668353383644124e-01,5.917120657291627950e-01,5.108571198971929572e-01,1.003627996581139548e-01,2.080000000000001847e-01,6.000000000000049738e-02,5.932156287937180306e-01,5.055637399194393700e-01,1.030703071500613938e-01,2.080000000000001847e-01,5.800000000000071765e-02
9.997593006624415635e-01,6.566247339150874662e-01,3.411241210796561174e-01,1.133063490577015942e-01,2.399999999999993250e-01,6.099999999999994316e-02,6.604693403118369055e-01,3.343666182599868697e-01,1.150427022882596351e-01,2.389999999999998792e-01,5.999999999999960920e-02
9.998370272013773485e-01,6.645255873161771687e-01,3.533798395183305185e-01,9.058971155331298208e-02,2.330000000000005400e-01,6.000000000000049738e-02,6.675577195604674996e-01,3.480846450609103027e-01,9.221178891739967298e-02,2.320000000000002061e-01,5.799999999999982947e-02
9.998150334687595508e-01,6.598287772483295566e-01,3.787905492193254231e-01,8.474157971925372346e-02,2.339999999999999858e-01,6.200000000000027711e-02,6.618431214587524591e-01,3.749518712879473803e-01,8.782610736763528381e-02,2.330000000000005400e-01,6.000000000000049738e-02
9.997327694497774031e-01,6.124001126960898489e-01,4.230615321688157571e-01,1.183622292112309765e-01,2.320000000000002061e-01,6.499999999999950262e-02,6.154109617331614546e-01,4.184201813743338993e-01,1.205904197267869682e-01,2.309999999999998721e-01,6.299999999999972289e-02
9.997660762037723359e-01,6.609115750466996175e-01,3.854294798855938953e-01,7.215563156925525190e-02,2.500000000000000000e-01,7.300000000000039790e-02,6.630516040290184154e-01,3.809037721172616742e-01,7.415884748119051795e-02,2.500000000000000000e-01,7.200000000000006395e-02
9.998516117857820795e-01,6.425948127924645537e-01,3.888240187852619600e-01,8.511062546338128698e-02,2.290000000000000924e-01,5.799999999999982947e-02,6.445410788936257740e-01,3.845206923322284087e-01,8.697886957789008333e-02,2.299999999999995381e-01,5.799999999999982947e-02
