# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.994311480662819713e-01,5.228742958575569588e-01,5.777107673644635844e-01,1.325720366292804375e-01,2.330000000000005400e-01,7.400000000000073186e-02,5.229078117125972591e-01,5.767627333684077762e-01,1.373670690873863010e-01,2.320000000000002061e-01,7.200000000000006395e-02
9.992462045850043495e-01,5.610355147595847969e-01,4.511141076028817865e-01,1.276730643405035170e-01,2.199999999999997513e-01,6.699999999999928235e-02,5.599625835610079205e-01,4.485169981284954921e-01,1.258983541326746947e-01,2.199999999999997513e-01,6.699999999999928235e-02
9.996635659577833843e-01,6.188455989575515348e-01,3.938688296423680790e-01,1.301052333214195167e-01,2.469999999999998863e-01,6.700000000000017053e-02,6.208039558431290850e-01,3.853165895469102820e-01,1.233349728104205789e-01,2.480000000000002203e-01,6.800000000000050449e-02
9.995833913253578951e-01,5.488526427410413966e-01,6.072777978069392457e-01,1.533621709472891004e-01,2.440000000000006608e-01,7.800000000000029132e-02,5.482450130335456695e-01,6.028371265922736200e-01,1.554267372789872592e-01,2.440000000000006608e-01,7.800000000000029132e-02
9.993222865035045199e-01,5.608442241470450451e-01,4.619974229925100095e-01,1.391804987366100366e-01,2.490000000000005542e-01,7.200000000000006395e-02,5.618250838133530545e-01,4.607536443913313184e-01,1.367300841023534608e-01,2.490000000000005542e-01,7.200000000000006395e-02
9.995902857236189654e-01,5.882794637903488999e-01,4.751235136166120365e-01,1.319208724903263019e-01,2.299999999999995381e-01,7.200000000000006395e-02,5.880924275029021375e-01,4.689488007162805339e-01,1.294065657014944193e-01,2.289999999999992042e-01,6.899999999999995026e-02
9.993963815079979218e-01,5.114920274610359474e-01,5.984443853377416911e-01,1.661596492337298059e-01,2.610000000000001208e-01,8.999999999999985789e-02,5.132265907848871933e-01,5.972855727771462231e-01,1.729285679321129199e-01,2.610000000000001208e-01,8.800000000000007816e-02
9.994002263126972041e-01,5.788573201368403254e-01,4.417391008744991909e-01,1.151394241765933135e-01,2.430000000000003268e-01,7.099999999999972999e-02,5.797257563380002754e-01,4.424280893121232405e-01,1.150438036264701952e-01,2.430000000000003268e-01,7.099999999999972999e-02
9.997325485696366698e-01,6.188857561108284111e-01,4.105376844519680879e-01,1.519204012514486779e-01,2.759999999999998010e-01,7.699999999999995737e-02,6.198217328611292931e-01,4.049957104431504140e-01,1.475129819536792897e-01,2.770000000000001350e-01,7.699999999999995737e-02
9.995716148602219464e-01,5.439303706797768978e-01,5.938125110714802535e-01,1.362047399660864244e-01,2.469999999999998863e-01,7.500000000000017764e-02,5.439712532432193770e-01,5.914506707820972320e-01,1.384665611547066522e-01,2.469999999999998863e-01,7.300000000000039790e-02
9.997599716331350139e-01,5.591565713710674457e-01,5.803706782465992697e-01,1.284408303615221791e-01,2.459999999999995524e-01,6.799999999999961631e-02,5.594705110582640639e-01,5.761251447143123094e-01,1.282963265684735066e-01,2.459999999999995524e-01,6.699999999999928235e-02
9.997374265304945773e-01,6.159349801132900648e-01,4.685825354745578042e-01,8.265725984346961042e-02,2.139999999999995239e-01,6.099999999999994316e-02,6.161757267123129100e-01,4.652563978964253111e-01,8.129028101274443641e-02,2.139999999999995239e-01,5.999999999999960920e-02
9.996948067640798463e-01,5.536504205762526887e-01,6.295517772904053455e-01,1.189071245830231327e-01,2.149999999999998579e-01,6.499999999999950262e-02,5.543781137344081511e-01,6.239439513000001325e-01,1.187480026422679247e-01,2.149999999999998579e-01,6.299999999999972289e-02
9.997598644404728230e-01,6.637972568398513573e-01,3.653114246857988023e-01,7.813546644409924413e-02,2.439999999999997726e-01,6.400000000000005684e-02,6.639891476332486775e-01,3.620917293300020545e-01,7.607870985229275851e-02,2.439999999999997726e-01,6.500000000000039080e-02
9.996659664481361007e-01,5.912019348422866694e-01,5.078822119548311864e-01,9.758169991627553552e-02,2.139999999999995239e-01,6.499999999999950262e-02,5.914481583027284550e-01,5.036182640229451835e-01,9.662914064535220449e-02,2.130000000000000782e-01,6.199999999999938893e-02
9.998273991332616850e-01,6.572010182743267537e-01,3.819632575332500002e-01,7.953693575756452805e-02,2.390000000000007674e-01,6.100000000000083134e-02,6.575069413132484941e-01,3.790736925198156526e-01,7.839878970863844998e-02,2.390000000000007674e-01,6.000000000000049738e-02
9.998010447579038784e-01,6.215049730929846916e-01,4.261860218713263704e-01,1.225482798841516369e-01,2.200000000000006395e-01,5.600000000000004974e-02,6.215961761570099053e-01,4.202962625356055915e-01,1.164854822981115229e-01,2.190000000000003055e-01,5.600000000000004974e-02
9.997206580934592246e-01,6.376389582692013613e-01,3.965554792819921959e-01,7.722568416282900305e-02,2.270000000000003126e-01,6.800000000000050449e-02,6.377693703477973486e-01,3.948511929048724167e-01,7.715648392028200131e-02,2.279999999999997584e-01,6.700000000000017053e-02
9.997805465556870441e-01,6.666383825970524368e-01,3.641433420149356448e-01,7.920095269692978279e-02,2.610000000000001208e-01,7.099999999999972999e-02,6.668438908223905948e-01,3.613686761200330944e-01,7.849294073698556695e-02,2.619999999999995666e-01,6.700000000000017053e-02
9.997839065378140155e-01,6.034481513700490352e-01,4.537670250575907005e-01,1.124574582778271326e-01,2.189999999999994174e-01,5.699999999999949551e-02,6.041377989873600862e-01,4.469774797659590293e-01,1.059411890923009497e-01,2.199999999999997513e-01,5.799999999999982947e-02
9.998001343956085529e-01,6.274379658931653614e-01,4.084378764880787216e-01,1.187231601480271681e-01,2.519999999999997797e-01,6.299999999999972289e-02,6.278827305154814908e-01,4.033987340250998477e-01,1.147331190210654217e-01,2.519999999999997797e-01,6.500000000000039080e-02
9.997226579410248837e-01,6.117984974436173617e-01,4.350408035865233614e-01,1.048837394305974502e-01,2.259999999999999787e-01,6.000000000000049738e-02,6.130000175262760864e-01,4.297305850993274889e-01,1.009485596214426961e-01,2.250000000000005329e-01,6.100000000000083134e-02
9.997203820656312967e-01,6.477645354189914828e-01,3.748833825441011958e-01,8.892611000013479761e-02,2.380000000000004334e-01,6.400000000000005684e-02,6.465554188778676048e-01,3.723427235497596688e-01,8.645976239876705660e-02,2.380000000000004334e-01,6.400000000000005684e-02
