# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.916152941736786630e-01,5.918321294366992724e-01,4.637910646929024883e-02,5.002948634296247588e-02,2.340000000000008740e-01,4.500000000000081712e-02,5.934870323416537863e-01,4.595617873418705868e-02,8.367260919510730033e-02,2.340000000000008740e-01,4.200000000000070344e-02
9.901033139542120276e-01,5.519834889298723679e-01,2.684326422107934096e-02,4.904160389623674760e-02,2.150000000000007461e-01,4.200000000000070344e-02,5.516066637169263487e-01,2.699112679999439435e-02,8.320643035751183747e-02,2.130000000000000782e-01,3.700000000000081002e-02
9.890947019921705330e-01,4.624005856088025945e-01,1.544921270280465719e-01,7.776006153210325567e-02,2.210000000000000853e-01,4.999999999999982236e-02,4.623523547485368645e-01,1.653551092674197254e-01,1.227006187446384455e-01,2.199999999999997513e-01,4.499999999999992895e-02
9.899157190266278938e-01,5.364154879677213161e-01,5.508729686246777862e-02,7.162416112675236424e-02,2.560000000000002274e-01,5.199999999999960210e-02,5.377488212232442999e-01,5.733375046341401826e-02,1.145512433856680501e-01,2.560000000000002274e-01,4.899999999999948841e-02
9.913636617811424356e-01,5.138174165603517363e-01,7.810703101087346223e-02,4.703742569331773038e-02,2.129999999999991900e-01,4.399999999999959499e-02,5.118764841921024100e-01,8.209422850118808235e-02,7.292522627350440934e-02,2.119999999999997442e-01,3.999999999999914735e-02
9.902801816329366291e-01,5.745707768077217281e-01,3.802015413625683266e-02,5.719467185001880782e-02,2.460000000000004405e-01,4.999999999999982236e-02,5.760450342054069806e-01,3.827893946300080230e-02,9.132102505224090616e-02,2.460000000000004405e-01,4.499999999999992895e-02
9.874628853220089875e-01,5.238477178334266515e-01,7.779411141995509760e-02,4.273964053882044895e-02,2.190000000000003055e-01,4.800000000000004263e-02,5.228504168100305272e-01,8.325109512292556968e-02,7.607055048851656121e-02,2.179999999999999716e-01,4.300000000000014921e-02
9.862058462330264286e-01,4.198577827824110931e-01,8.055689163072798920e-02,8.479905013373084666e-02,2.339999999999999858e-01,4.800000000000004263e-02,4.168610262293061530e-01,9.065317952565765669e-02,1.437287568695018170e-01,2.329999999999996518e-01,4.600000000000026290e-02
9.937283951462106968e-01,6.013334721485796841e-01,3.829752307330075434e-02,5.660529620251261024e-02,2.530000000000001137e-01,4.800000000000004263e-02,6.038391719105593580e-01,3.734515522228679107e-02,8.500959717370147606e-02,2.530000000000001137e-01,4.399999999999959499e-02
9.906850594927550935e-01,5.559848867410301931e-01,5.418767527235152787e-02,6.176448517608313510e-02,2.530000000000001137e-01,5.100000000000015632e-02,5.576638326118255051e-01,5.620012503362369766e-02,9.989245364918891701e-02,2.530000000000001137e-01,4.699999999999970868e-02
9.882274138916393724e-01,5.523360968317140296e-01,5.568943300658984324e-02,4.974529719192203464e-02,2.300000000000004263e-01,4.800000000000004263e-02,5.535463332247533286e-01,5.830361833994274906e-02,8.708582373621165384e-02,2.290000000000000924e-01,4.499999999999992895e-02
9.905634210313924992e-01,4.881721284472213540e-01,1.242240942766493494e-01,5.053886565325486913e-02,2.010000000000005116e-01,4.600000000000026290e-02,4.870254258435123829e-01,1.306808900039538590e-01,8.086613708464360228e-02,2.000000000000001776e-01,4.200000000000070344e-02
9.885958377134059782e-01,5.661287097032092763e-01,2.779039104000671431e-02,6.535507266371681778e-02,2.329999999999996518e-01,4.599999999999937472e-02,5.697260640369840035e-01,2.931945825395546740e-02,1.087947497922039514e-01,2.329999999999996518e-01,4.399999999999959499e-02
9.926352353683003393e-01,5.772915696169641508e-01,3.722991435609060429e-02,5.780460560396172287e-02,2.270000000000003126e-01,4.400000000000048317e-02,5.793741496113181677e-01,3.701058805070035762e-02,8.965815614266728351e-02,2.270000000000003126e-01,4.000000000000003553e-02
9.905147296710388183e-01,5.626586294411577427e-01,4.024234521963613448e-02,6.391563229978559912e-02,2.280000000000006466e-01,4.499999999999992895e-02,5.654766359658855990e-01,4.096173209101781204e-02,1.049775370519380885e-01,2.280000000000006466e-01,4.200000000000070344e-02
9.884332377861004826e-01,5.012231632668815440e-01,7.370745812423859511e-02,6.353349698546850721e-02,2.229999999999998650e-01,4.800000000000004263e-02,5.011266259798556888e-01,7.989616343335449733e-02,1.022197592607103772e-01,2.229999999999998650e-01,4.399999999999959499e-02
9.874663154902096895e-01,5.172085199847153980e-01,4.630091590611773444e-02,7.358168610990670211e-02,2.460000000000004405e-01,4.900000000000037659e-02,5.191608799786044948e-01,5.073241298301332802e-02,1.283548493311089111e-01,2.439999999999997726e-01,4.399999999999959499e-02
9.929985838739346926e-01,5.866516856299592853e-01,4.752814340091501139e-02,3.599153419535131709e-02,2.239999999999993108e-01,4.300000000000014921e-02,5.880345474921527815e-01,4.609117302855636478e-02,6.024091026043291303e-02,2.239999999999993108e-01,3.799999999999936762e-02
9.867913322354708860e-01,4.693496705280503778e-01,4.581154742346625619e-02,7.101026651638513154e-02,2.400000000000002132e-01,5.100000000000015632e-02,4.675587615397908126e-01,5.008261357819671772e-02,1.175218639098861845e-01,2.390000000000007674e-01,4.700000000000059686e-02
9.935398477312239462e-01,6.475587979447984255e-01,5.421091964739099128e-02,4.506611229269904401e-02,2.519999999999997797e-01,4.300000000000014921e-02,6.523613222400364009e-01,4.935891174185918356e-02,7.655042422668932589e-02,2.519999999999997797e-01,3.599999999999958789e-02
9.875895608453517660e-01,4.916957928044548010e-01,9.067979893962176130e-02,5.844957818068501759e-02,2.069999999999998508e-01,4.499999999999992895e-02,4.913168893918521407e-01,9.733319240041427012e-02,1.009016487354463532e-01,2.050000000000000711e-01,4.100000000000036948e-02
9.915898332583324981e-01,6.711039956562886433e-01,4.704207593151622097e-02,4.906706377077113546e-02,2.599999999999997868e-01,4.400000000000048317e-02,6.765273765407332496e-01,4.172343021863437335e-02,8.350915527644768577e-02,2.610000000000001208e-01,3.900000000000058975e-02
9.915555228359005380e-01,5.757651161159268449e-01,2.739633689583909765e-02,5.827918144826796376e-02,2.289999999999992042e-01,4.499999999999992895e-02,5.767699672262862620e-01,2.676403504763206695e-02,9.178125506526120525e-02,2.279999999999997584e-01,3.999999999999914735e-02
9.876293426880584647e-01,4.676162254647132088e-01,9.205891987948715272e-02,5.552671748650975930e-02,2.380000000000004334e-01,5.200000000000049027e-02,4.641438417236053438e-01,9.829738913157091973e-02,9.046112490092667047e-02,2.380000000000004334e-01,4.900000000000037659e-02
9.830788793216301835e-01,4.605183367100946779e-01,1.637682253088673656e-01,7.351208986461996164e-02,2.149999999999998579e-01,5.199999999999960210e-02,4.605441051836036137e-01,1.787242006367437130e-01,1.291971027453043541e-01,2.140000000000004121e-01,4.900000000000037659e-02
9.940272392769350374e-01,6.278218545112326243e-01,2.999848628149389546e-02,4.789745593331513895e-02,2.379999999999995453e-01,4.300000000000014921e-02,6.322132350786596744e-01,2.799521266943094319e-02,7.493225048618516737e-02,2.370000000000000995e-01,3.699999999999992184e-02
9.936366262706570751e-01,5.948977055918790446e-01,2.889831648259340996e-02,6.008515130892665146e-02,2.410000000000005471e-01,4.499999999999992895e-02,5.980095312059816592e-01,2.785418720264665193e-02,9.137758602403454888e-02,2.410000000000005471e-01,4.100000000000036948e-02
9.935909917938607894e-01,6.822582661032189355e-01,5.592284145248606342e-02,4.237418148101575882e-02,2.339999999999999858e-01,3.800000000000025580e-02,6.884198677422834756e-01,5.003253931906481017e-02,7.336381637404666700e-02,2.339999999999999858e-01,3.300000000000036238e-02
9.897393184913307884e-01,5.323156407600723172e-01,5.943427357887369478e-02,4.423294241512985836e-02,2.080000000000001847e-01,4.199999999999981526e-02,5.335115761426711956e-01,6.184288765111022046e-02,8.006667593174897346e-02,2.069999999999998508e-01,3.899999999999970157e-02
9.879914256428341535e-01,5.043192341002521450e-01,8.141826462628044825e-02,5.171676544519912544e-02,2.209999999999991971e-01,4.799999999999915445e-02,5.031418378098243549e-01,8.527639601773576161e-02,8.659615182806192080e-02,2.209999999999991971e-01,4.499999999999992895e-02
9.880281226856968413e-01,4.765710762669962963e-01,5.532165197145472862e-02,8.092715976315317805e-02,2.410000000000005471e-01,5.200000000000049027e-02,4.761588759235551027e-01,5.975376300176350741e-02,1.294936995910623279e-01,2.410000000000005471e-01,4.900000000000037659e-02
9.879607490568896866e-01,5.205992460900267238e-01,7.427471066226233598e-02,5.818833259187419088e-02,2.130000000000000782e-01,4.600000000000026290e-02,5.215190536783462782e-01,7.952949508037145121e-02,9.841338420351139482e-02,2.110000000000002984e-01,4.400000000000048317e-02
9.934880010171391884e-01,6.386664710134886125e-01,3.917280071797907270e-02,4.000283695552075275e-02,2.380000000000004334e-01,4.000000000000003553e-02,6.405984521955158106e-01,3.534961416522853367e-02,6.674775147685711729e-02,2.380000000000004334e-01,3.600000000000047606e-02
9.933404596728451219e-01,6.415909413089032620e-01,5.504586905664418661e-02,5.622285681301677357e-02,2.539999999999995595e-01,4.399999999999959499e-02,6.447624220898674485e-01,4.928515985654687015e-02,9.079974693017497933e-02,2.519999999999997797e-01,4.100000000000036948e-02
9.900568261783897483e-01,5.235378186013722734e-01,5.521532091892911165e-02,7.705059744219931728e-02,2.510000000000003340e-01,4.999999999999982236e-02,5.254948790624952570e-01,5.922020592691402269e-02,1.210529607362749310e-01,2.510000000000003340e-01,4.800000000000004263e-02
9.911423747606089574e-01,5.432638778335732166e-01,2.388840595461536043e-02,8.059300270348875028e-02,2.450000000000001066e-01,4.599999999999937472e-02,5.462800016596318642e-01,2.387362925572646469e-02,1.301261972288598467e-01,2.439999999999997726e-01,4.199999999999981526e-02
