# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.808021779338184087e-01,7.205880962143287327e-01,1.683013571269224573e-01,2.337930940362176191e-01,2.430000000000003268e-01,9.000000000000341061e-03,7.398031795216992723e-01,1.403938462814120214e-01,3.814442904493875464e-01,2.430000000000003268e-01,1.400000000000023448e-02
9.790926545572236073e-01,7.036355165432813807e-01,1.762252392573670223e-01,2.232780725986464876e-01,2.490000000000005542e-01,1.000000000000067502e-02,7.220776057136472081e-01,1.457659081396142919e-01,3.690619858589990754e-01,2.480000000000002203e-01,1.500000000000056843e-02
9.783542835517889946e-01,7.108703715814654878e-01,2.742157271513878669e-01,2.407695537372970818e-01,2.400000000000002132e-01,9.000000000000341061e-03,7.353639487087607618e-01,2.287441073646303558e-01,3.850574061547881177e-01,2.389999999999998792e-01,1.299999999999990052e-02
9.680451457928960224e-01,6.519780220656580250e-01,1.686119817009391897e-01,2.121010201326639366e-01,2.149999999999998579e-01,8.000000000000007105e-03,6.642307289861560937e-01,1.499837020291442113e-01,3.731957276652850264e-01,2.130000000000000782e-01,1.299999999999990052e-02
9.611996616852628295e-01,6.290625305884499641e-01,1.935192219146080472e-01,1.906227343890286863e-01,2.319999999999993179e-01,8.999999999999452882e-03,6.386257089028003486e-01,1.696628907180814105e-01,3.518562629304197165e-01,2.299999999999995381e-01,1.600000000000001421e-02
9.646644810933452385e-01,6.434084463013707289e-01,1.548047977867223757e-01,1.933655699203503942e-01,2.530000000000001137e-01,9.999999999999786837e-03,6.558824403391217972e-01,1.288495852105121242e-01,3.542633854893424417e-01,2.500000000000000000e-01,1.700000000000034817e-02
9.635688048281106921e-01,6.516316192194978596e-01,1.549757752416657253e-01,2.006625630083558320e-01,2.220000000000004192e-01,9.000000000000341061e-03,6.626812107725945644e-01,1.365392719071918115e-01,3.722370731637694719e-01,2.200000000000006395e-01,1.500000000000056843e-02
9.768650888026612078e-01,6.866050478705939542e-01,2.609658404451211111e-01,2.221555050269018727e-01,2.450000000000001066e-01,1.000000000000067502e-02,7.085127384988865185e-01,2.208684810091683937e-01,3.602236261720854205e-01,2.430000000000003268e-01,1.300000000000078870e-02
9.756442116337211701e-01,6.840357917953925337e-01,3.225556806050980385e-01,2.256883451279106112e-01,2.590000000000003411e-01,9.000000000000341061e-03,7.093216562728678065e-01,2.709822385504865316e-01,3.630480030857076157e-01,2.580000000000000071e-01,1.400000000000023448e-02
9.706674632096641275e-01,6.896653838009555448e-01,1.363299808956593140e-01,2.159777684217502325e-01,2.610000000000001208e-01,9.999999999999786837e-03,7.046822516512702972e-01,1.182292894719735865e-01,3.867181065950364705e-01,2.590000000000003411e-01,1.700000000000034817e-02
9.737366536275035012e-01,6.954078344213915353e-01,1.701910280381737639e-01,2.276160561725224796e-01,2.530000000000001137e-01,8.999999999999452882e-03,7.126519699305265965e-01,1.390765497485204061e-01,3.863704501822344262e-01,2.519999999999997797e-01,1.499999999999968026e-02
9.709674632800803229e-01,6.663556124088069188e-01,1.503118080411492696e-01,2.086401488150568528e-01,2.319999999999993179e-01,8.999999999999452882e-03,6.797202296057456294e-01,1.335520835560948527e-01,3.709902919976679758e-01,2.309999999999998721e-01,1.499999999999968026e-02
9.682164114842976010e-01,6.918985144201331705e-01,1.422849532089565661e-01,2.126869736403425581e-01,2.470000000000007745e-01,1.000000000000067502e-02,7.093200678424994576e-01,1.171753739001737266e-01,3.906251179750821478e-01,2.440000000000006608e-01,1.600000000000001421e-02
9.792532743302112541e-01,7.027401714283767475e-01,2.495798566421224829e-01,2.222225384706567053e-01,2.900000000000000355e-01,1.100000000000012079e-02,7.228329145311790382e-01,2.092516272053346338e-01,3.600920484616280670e-01,2.880000000000002558e-01,1.700000000000034817e-02
9.550872081797303625e-01,6.026277855122803562e-01,1.900665760334630805e-01,1.897233833208166187e-01,2.130000000000000782e-01,9.000000000000341061e-03,6.063442428657724870e-01,1.847630888703566399e-01,3.725239677999722110e-01,2.110000000000002984e-01,1.600000000000001421e-02
9.698126312492447720e-01,6.535460832162334199e-01,1.611693064657164220e-01,2.025686621732704640e-01,2.249999999999996447e-01,9.000000000000341061e-03,6.654242504496817867e-01,1.414752760840669032e-01,3.607957516156098388e-01,2.229999999999998650e-01,1.499999999999968026e-02
9.706026865515693380e-01,6.696208686541051947e-01,2.137911689474710497e-01,2.019903129864558389e-01,2.370000000000000995e-01,9.000000000000341061e-03,6.870761527186980411e-01,1.787237517211935911e-01,3.513341892998093074e-01,2.350000000000003197e-01,1.400000000000023448e-02
9.733255606419504158e-01,6.751684634961910847e-01,1.390727475646276745e-01,2.049958548817932547e-01,2.410000000000005471e-01,1.100000000000012079e-02,6.914002094229212414e-01,1.131748121302366128e-01,3.616501847479127174e-01,2.389999999999998792e-01,1.600000000000001421e-02
9.749440761201658701e-01,7.034972628875740819e-01,1.907611732419225437e-01,2.155633912126790896e-01,2.500000000000000000e-01,9.000000000000341061e-03,7.224848409839900176e-01,1.580646637341343863e-01,3.695273809951412081e-01,2.480000000000002203e-01,1.600000000000001421e-02
9.790557103096235725e-01,6.915026907840594594e-01,2.410578620646815773e-01,2.094719566208476103e-01,2.610000000000001208e-01,1.100000000000012079e-02,7.123506024522000546e-01,2.029151463971739788e-01,3.400203518759987720e-01,2.590000000000003411e-01,1.499999999999968026e-02
9.817199592286501852e-01,6.909626105954651543e-01,2.420522677441437620e-01,2.318375420032840750e-01,2.209999999999991971e-01,8.999999999999452882e-03,7.116397606499454964e-01,2.044201168780489797e-01,3.586783485612793365e-01,2.189999999999994174e-01,1.299999999999990052e-02
9.786292725019508643e-01,6.259391985264074476e-01,5.293206184149144011e-01,2.513774405303721982e-01,2.500000000000000000e-01,8.999999999999452882e-03,6.493942696804709813e-01,4.889710400921351563e-01,3.530021650694271096e-01,2.479999999999993321e-01,1.099999999999923261e-02
9.817460280205615453e-01,6.553696703379021660e-01,4.412940640304487405e-01,2.810786845355597308e-01,2.779999999999995808e-01,9.999999999999786837e-03,6.758551228217987150e-01,4.024204894457004134e-01,3.818102073515389216e-01,2.770000000000001350e-01,1.299999999999990052e-02
9.809916944057311960e-01,7.112005734748211294e-01,2.875367077004788996e-01,2.352444920806799622e-01,2.419999999999999929e-01,8.000000000000007105e-03,7.338120708598536712e-01,2.463793273644327708e-01,3.674752532767141533e-01,2.410000000000005471e-01,1.300000000000078870e-02
