# Correlation, SWER, SDRatio, Refl, SDDelay, SRDelay, nSWER, nSDRatio, nRefl, nSDDelay, nSRDelay
9.734630842578352317e-01,6.476836913169352616e-01,4.436797467573703746e-01,1.163188429501510329e-01,2.670000000000003482e-01,2.300000000000057554e-02,6.753191793371438045e-01,3.991468503495128051e-01,2.625086640221613865e-01,2.660000000000000142e-01,2.000000000000046185e-02
9.813178502298721684e-01,5.931318972860080141e-01,6.129423871885245623e-01,1.404772613397807790e-01,2.629999999999999005e-01,1.900000000000012790e-02,6.158236086587022262e-01,5.686991351197373534e-01,2.266399387065883841e-01,2.620000000000004547e-01,1.600000000000001421e-02
9.846215452172191185e-01,6.315491953653118440e-01,5.340669637991306562e-01,1.344922703298208067e-01,2.389999999999998792e-01,1.900000000000012790e-02,6.568485261267931197e-01,4.963057419709261398e-01,2.342340642928557037e-01,2.380000000000004334e-01,1.600000000000001421e-02
9.767361365915325777e-01,6.124110320214370962e-01,5.289558103894098640e-01,1.294045508928462207e-01,2.810000000000005826e-01,2.200000000000024158e-02,6.384130645804203530e-01,4.847816908980382422e-01,2.399876032064051090e-01,2.810000000000005826e-01,1.900000000000012790e-02
9.862009942554273989e-01,6.139673569176111734e-01,5.207000007810537179e-01,1.402038118608303352e-01,2.469999999999998863e-01,1.900000000000012790e-02,6.330064183411855394e-01,4.884976524446413837e-01,2.270589319681826923e-01,2.460000000000004405e-01,1.600000000000001421e-02
9.831208279831396002e-01,5.992784329062004200e-01,5.432668944718362924e-01,1.374281374853559279e-01,2.360000000000006537e-01,1.800000000000068212e-02,6.208306854873315572e-01,5.062134462825217396e-01,2.184983987526585014e-01,2.360000000000006537e-01,1.600000000000001421e-02
9.859697656312346181e-01,5.953064456802275028e-01,5.153274836062580189e-01,1.536342539205866053e-01,2.569999999999996732e-01,1.999999999999957367e-02,6.156107853771737304e-01,4.800960326782013898e-01,2.352134656563683590e-01,2.569999999999996732e-01,1.799999999999979394e-02
9.830073217151805709e-01,5.778805425080064673e-01,5.914451682409930244e-01,1.414824572864905039e-01,2.519999999999997797e-01,1.799999999999979394e-02,5.972106069503528847e-01,5.499615588793934640e-01,2.201036877240606371e-01,2.510000000000003340e-01,1.600000000000001421e-02
9.873144685392482023e-01,6.009200618685451856e-01,4.934195592894689009e-01,1.506998153897861903e-01,2.479999999999993321e-01,1.999999999999957367e-02,6.243144881454782968e-01,4.570072123347975745e-01,2.412201018795436802e-01,2.469999999999998863e-01,1.699999999999945999e-02
9.872003541067381205e-01,5.519557863609031445e-01,6.031016684091259350e-01,1.370418198236655893e-01,2.830000000000003624e-01,2.099999999999990763e-02,5.693387479635719783e-01,5.598570028631626450e-01,1.849175337469726454e-01,2.830000000000003624e-01,1.799999999999979394e-02
9.864890076393606488e-01,5.515260070573108075e-01,5.618215162459873069e-01,1.454719991993276562e-01,2.919999999999998153e-01,2.099999999999990763e-02,5.686452673885167286e-01,5.199325549357933784e-01,2.000615605220811277e-01,2.910000000000003695e-01,1.700000000000034817e-02
9.861426609586821934e-01,5.538355479054692942e-01,6.148863828096383655e-01,1.412501026070987209e-01,2.780000000000004690e-01,1.900000000000012790e-02,5.709655467172002341e-01,5.748064420911284111e-01,1.977052371703328648e-01,2.780000000000004690e-01,1.800000000000068212e-02
9.848283397656963922e-01,5.560552800672259322e-01,7.054460373600359713e-01,1.341927793843110395e-01,2.480000000000002203e-01,1.800000000000068212e-02,5.723466643053709557e-01,6.618349496972940615e-01,1.978115857327829574e-01,2.480000000000002203e-01,1.700000000000034817e-02
9.858324686663280101e-01,5.519976516988167603e-01,7.199043797008122247e-01,1.349737324843685859e-01,2.299999999999995381e-01,1.600000000000001421e-02,5.685209125217011161e-01,6.814022142925805214e-01,1.999158451574190309e-01,2.299999999999995381e-01,1.499999999999968026e-02
9.925825468910539628e-01,5.187013580319982387e-01,7.349516907306709035e-01,1.451215065766948698e-01,2.619999999999995666e-01,1.699999999999945999e-02,5.311031431638506550e-01,6.946410769022661746e-01,1.779889465926249026e-01,2.609999999999992326e-01,1.699999999999945999e-02
9.921640775133727663e-01,5.377038560744393791e-01,6.898864528445481925e-01,1.485485866821695811e-01,2.789999999999999147e-01,1.900000000000012790e-02,5.513143755426423986e-01,6.559480195098251754e-01,1.839569693886115298e-01,2.789999999999999147e-01,1.799999999999979394e-02
9.922854800207784320e-01,5.117764226615688639e-01,7.540409660304140393e-01,1.401131338866354326e-01,2.750000000000003553e-01,2.000000000000046185e-02,5.249506220738877627e-01,7.107744753685787398e-01,1.739956102891969392e-01,2.740000000000000213e-01,1.800000000000068212e-02
9.919346438820328959e-01,5.428503073403896373e-01,6.353107742707340133e-01,1.460804783816612995e-01,2.729999999999996874e-01,1.799999999999979394e-02,5.572619820882037667e-01,5.961561126246149867e-01,1.817612468202882137e-01,2.719999999999993534e-01,1.699999999999945999e-02
9.895007303325515924e-01,5.594869043241369466e-01,5.250984769962513399e-01,1.576196024567716736e-01,2.290000000000000924e-01,1.600000000000001421e-02,5.767636358122238960e-01,4.947310727118687246e-01,2.117811745156857051e-01,2.279999999999997584e-01,1.600000000000001421e-02
